Filename,Label,mean_pixel_intensity,std_pixel_intensity,entropy,edge_density,center_brightness,is_augmented
Mild_D_00044,MildDemented,98.14818421052631,67.0050690491537,5.289691787586551,0.05101196586475022,127.23173913043479,FALSE
Mild_D_00045,MildDemented,74.45826315789473,87.89080872330173,5.416248643370757,0.059643023534580224,160.66695652173914,FALSE
Mild_D_00046,MildDemented,81.0253947368421,95.48809191314174,4.852588034002802,0.05346979133469578,141.63565217391303,FALSE
Mild_D_00047,MildDemented,50.42068421052632,63.449352147621724,4.99471471638203,0.04161746182515606,55.25217391304348,FALSE
Mild_D_00048,MildDemented,70.81527777777778,74.37233809688192,5.98603311959123,0.06174148559137281,106.23295454545455,FALSE
Mild_D_00049,MildDemented,82.45597368421052,67.16528558711939,5.271689701933052,0.04306108901391034,107.14260869565217,FALSE
Mild_D_00050,MildDemented,87.27734210526316,81.00184859676654,5.288288485980479,0.037544676490039876,150.13304347826087,FALSE
Mild_D_00051,MildDemented,82.41457894736843,97.91232661541531,4.917546173160916,0.057149128099499194,185.7004347826087,FALSE
Mild_D_00052,MildDemented,65.84402631578948,80.84289646624457,5.2031233308186335,0.0504834079201501,59.22565217391304,FALSE
Mild_D_00053,MildDemented,82.23157894736842,94.83491835612128,5.212218014667128,0.06554809138517186,147.54347826086956,FALSE
Mild_D_00054,MildDemented,61.43547368421053,75.2875515294656,4.831785903735023,0.041786335543100496,81.46,FALSE
Mild_D_00055,MildDemented,109.1585,71.97875387452152,5.282698291466118,0.04849375968201257,114.70086956521739,FALSE
Mild_D_00056,MildDemented,126.90302631578948,85.22779841354792,4.385984625614764,0.03905629527932816,161.64608695652174,FALSE
Mild_D_00057,MildDemented,77.44744736842105,73.2236115665739,5.75639424497892,0.05096010927688622,130.72391304347826,FALSE
Mild_D_00058,MildDemented,79.63570987654322,79.03717543882705,5.986963731803326,0.06069369317190533,127.53615702479338,FALSE
Mild_D_00059,MildDemented,55.09642105263158,65.81478811452298,5.065421201484734,0.03877462093329414,87.09130434782608,FALSE
Mild_D_00060,MildDemented,76.77898148148148,83.25419358554801,5.634382077218255,0.05471554424450937,114.14876033057851,FALSE
Mild_D_00061,MildDemented,71.23993827160494,80.17052133642524,5.775584654276114,0.05980079209362409,65.29028925619835,FALSE
Mild_D_00062,MildDemented,111.44202631578948,88.22129565741479,4.780989698703303,0.05158287408720457,157.83347826086955,FALSE
Mild_D_00063,MildDemented,58.312473684210524,64.57038870131402,5.16341538160187,0.04511260759181986,117.97826086956522,FALSE
Mild_D_00064,MildDemented,65.96031578947368,82.3315284873187,4.856856119668528,0.04276781823861165,96.73304347826087,FALSE
Mild_D_00065,MildDemented,86.36447530864197,85.10986561880253,6.025390434431035,0.06118220207071262,146.4457644628099,FALSE
Mild_D_00066,MildDemented,40.81015789473684,53.081954134262155,4.672008156303374,0.04395983456546794,82.18478260869566,FALSE
Mild_D_00067,MildDemented,68.43326315789474,72.45390018112941,5.401108882207795,0.052427835480006894,132.30347826086955,FALSE
Mild_D_00068,MildDemented,66.7998947368421,72.58727820963985,5.597246841988867,0.0501861273979373,106.41782608695652,FALSE
Mild_D_00069,MildDemented,73.9888888888889,83.28639344654884,5.645704831707966,0.05867290278694446,77.81818181818181,FALSE
Mild_D_00070,MildDemented,81.1015,93.94476001668271,5.255470573209763,0.058862733575938304,169.1182608695652,FALSE
Mild_D_00071,MildDemented,73.72131578947368,81.36022252178894,5.520272519282482,0.050350822450997285,133.3891304347826,FALSE
Mild_D_00072,MildDemented,51.909052631578945,56.44414884735612,5.174704231963369,0.03761449282729486,106.56434782608696,FALSE
Mild_D_00073,MildDemented,65.87681578947368,82.50277385683059,4.9009261718283845,0.04830777822109132,77.48391304347827,FALSE
Mild_D_00074,MildDemented,56.534052631578945,62.77821025263101,4.9827245941330975,0.042513262044188545,70.72652173913043,FALSE
Mild_D_00075,MildDemented,125.0973947368421,83.00952363593731,4.927393375862834,0.05023298892488868,202.82,FALSE
Mild_D_00076,MildDemented,35.0696052631579,46.17685023052789,4.52242989330157,0.03430170412971372,68.29260869565218,FALSE
Mild_D_00077,MildDemented,81.2325,59.69336753744528,4.671450238073956,0.031720362803503765,119.95565217391304,FALSE
Mild_D_00078,MildDemented,82.55728395061729,84.70190278755815,6.050992479098836,0.06592686070354242,134.53305785123968,FALSE
Mild_D_00079,MildDemented,60.80992105263158,67.8139661247793,5.47346423261891,0.046523463290405576,118.23652173913044,FALSE
Mild_D_00080,MildDemented,62.69434210526316,82.12609797127968,4.759398409095083,0.04282505772628674,82.98695652173913,FALSE
Mild_D_00081,MildDemented,59.043,75.10442865525027,4.990654732644694,0.048940737500109494,71.19521739130435,FALSE
Mild_D_00082,MildDemented,59.53797368421053,74.8330769119149,5.049433204782957,0.05496310747035795,94.54652173913044,FALSE
Mild_D_00083,MildDemented,56.128157894736844,67.69969055963111,4.8306334581822705,0.04159964744142386,104.78826086956522,FALSE
Mild_D_00084,MildDemented,46.790026315789476,49.42059437010086,4.735899621408407,0.03257095385949101,61.81260869565217,FALSE
Mild_D_00085,MildDemented,45.2095,60.45637382498052,4.507336063282279,0.050471752494164426,33.75739130434783,FALSE
Mild_D_00086,MildDemented,60.57731578947369,73.56946356768628,5.3031431380975365,0.053285254650407045,107.51521739130435,FALSE
Mild_D_00087,MildDemented,54.97236842105263,63.558732678159494,5.265249796869569,0.04061099859260747,124.20130434782608,FALSE
Mild_D_00088,MildDemented,90.78936842105263,94.33432206015198,4.8580187020365875,0.05730727621097058,188.1108695652174,FALSE
Mild_D_00089,MildDemented,44.36976315789474,57.97281927944391,4.846113139143398,0.04137187963080625,35.36565217391304,FALSE
Mild_D_00090,MildDemented,65.07331578947368,81.32516211613763,4.9822585958458125,0.04675039438771035,113.71521739130435,FALSE
Mild_D_00091,MildDemented,44.707921052631576,42.56383107997087,4.467255792450199,0.025461092695078097,69.14173913043479,FALSE
Mild_D_00092,MildDemented,69.81731578947368,81.40373581984178,5.322481023991255,0.05017071455558282,151.41260869565218,FALSE
Mild_D_00093,MildDemented,81.33805555555556,82.58159045839992,6.035828153633927,0.059809586192830964,158.7706611570248,FALSE
Mild_D_00094,MildDemented,92.4421052631579,77.87383734564702,5.026658403332976,0.04707478628030027,109.25565217391305,FALSE
Mild_D_00095,MildDemented,72.10947368421053,80.8609616612097,5.3408852308154104,0.05613130189207277,127.5704347826087,FALSE
Mild_D_00096,MildDemented,84.9483947368421,55.92523905369207,4.727624115456461,0.029694826805919217,101.64434782608696,FALSE
Mild_D_00097,MildDemented,78.21852631578948,82.26156731290514,5.584658836481384,0.05226226145142489,167.19652173913045,FALSE
Mild_D_00098,MildDemented,90.13284210526315,90.24361581342103,5.252781749943518,0.05403900457870381,91.00391304347826,FALSE
Mild_D_00099,MildDemented,80.5142105263158,68.9857964645652,5.476511423320694,0.04384822303620488,128.7386956521739,FALSE
Mild_D_00100,MildDemented,73.58573684210526,93.9747688239226,5.025526016695334,0.06179177539612187,83.9904347826087,FALSE
Mild_D_00101,MildDemented,67.41571052631579,60.07287855088925,5.636255143071429,0.04050429220801684,121.89652173913043,FALSE
Mild_D_00102,MildDemented,29.444736842105264,35.77398199933357,4.506063806832481,0.03073735584078414,63.86217391304348,FALSE
Mild_D_00103,MildDemented,59.52907894736842,62.059114829025624,5.288992152069001,0.044831803019121444,112.84565217391304,FALSE
Mild_D_00104,MildDemented,69.48126315789473,85.58520848890095,5.23334809939614,0.05207898110313074,89.73652173913044,FALSE
Mild_D_00105,MildDemented,59.84315789473684,71.81128983608662,5.0929189436348175,0.046993702442492104,132.9491304347826,FALSE
Mild_D_00106,MildDemented,114.25102631578947,69.66588428461382,5.195275309699208,0.044118447291657294,178.92217391304348,FALSE
Mild_D_00107,MildDemented,67.76842105263158,67.27984489493025,5.651032111452171,0.03981474944160804,111.66478260869565,FALSE
Mild_D_00108,MildDemented,83.52815789473684,83.23336247074003,5.273102508914628,0.06014561068528308,95.94304347826088,FALSE
Mild_D_00109,MildDemented,67.56676315789474,80.85105386512782,4.583957357447768,0.032053842142939507,182.64434782608694,FALSE
Mild_D_00110,MildDemented,43.15352631578947,53.211861639525864,4.501065653269223,0.032356412156566684,62.43347826086956,FALSE
Mild_D_00111,MildDemented,83.27928947368422,82.33502338821103,4.919657225708589,0.04610959472523123,76.00217391304348,FALSE
Mild_D_00112,MildDemented,72.46407894736842,83.15713802443432,5.321629575801058,0.05192315996574794,132.86608695652174,FALSE
Mild_D_00113,MildDemented,58.47792105263158,58.86729086320105,5.392246238323081,0.03896007205533428,93.10608695652174,FALSE
Mild_D_00114,MildDemented,37.81434210526316,51.809407087179345,4.470752067282519,0.037111102100666205,69.52869565217391,FALSE
Mild_D_00115,MildDemented,51.15184210526316,66.44925485128377,4.926925314844514,0.04224162258331166,128.34347826086957,FALSE
Mild_D_00116,MildDemented,110.3422894736842,71.19085741878284,5.319568359429948,0.041177442777250904,148.72782608695653,FALSE
Mild_D_00117,MildDemented,106.79892105263158,83.85092137016352,5.13910641791062,0.05403096654816804,183.85478260869564,FALSE
Mild_D_00118,MildDemented,45.229447368421056,41.38197244427588,4.662916151672464,0.02679223036420401,94.30434782608695,FALSE
Mild_D_00119,MildDemented,64.21552631578948,80.54706320228233,4.969766325267803,0.0481466844884155,80.80478260869565,FALSE
Mild_D_00120,MildDemented,62.66015789473684,73.16334235966963,5.292416305870342,0.04914531801000351,138.8204347826087,FALSE
Mild_D_00121,MildDemented,69.54242105263158,82.23421582945795,5.0991933276498305,0.04843772527131962,137.35391304347826,FALSE
Mild_D_00122,MildDemented,66.94455263157894,80.12361078069749,5.184662899692167,0.04831041256375382,94.62695652173913,FALSE
Mild_D_00123,MildDemented,71.56455263157895,81.81482262633592,5.269151846255234,0.05067232970546224,157.62478260869565,FALSE
Mild_D_00124,MildDemented,64.3572894736842,81.1369677054949,4.70562697517574,0.04129670830037509,128.82260869565218,FALSE
Mild_D_00125,MildDemented,99.1503947368421,93.80345767026296,5.385072472380842,0.0595360634810731,186.4721739130435,FALSE
Mild_D_00126,MildDemented,68.2232105263158,76.49115750896271,5.27561858480259,0.050105769395345015,143.47391304347826,FALSE
Mild_D_00127,MildDemented,56.650052631578944,69.75426348031667,5.020202541765355,0.04652632301412265,108.9095652173913,FALSE
Mild_D_00128,MildDemented,52.7655,61.45838886906799,5.1496096910646045,0.04058360710888107,111.29347826086956,FALSE
Mild_D_00129,MildDemented,68.47686842105263,84.16532065983091,5.171279136627206,0.04992840839346031,77.78217391304348,FALSE
Mild_D_00130,MildDemented,52.38897368421053,62.955295663705456,4.7169821558104434,0.03584987809296829,95.42304347826087,FALSE
Mild_D_00131,MildDemented,77.89639473684211,90.90074996883585,5.227700165710021,0.05990606818904087,165.55,FALSE
Mild_D_00132,MildDemented,74.15347368421052,96.60898766915962,4.59002675328693,0.05581202974338167,132.95260869565217,FALSE
Mild_D_00133,MildDemented,66.39542105263158,81.77735216061757,5.132690217421292,0.04889395506229938,115.2404347826087,FALSE
Mild_D_00134,MildDemented,77.34216049382717,79.13928665099631,5.939730684162319,0.06050078174861606,92.29752066115702,FALSE
Mild_D_00135,MildDemented,54.95984210526316,72.76888590437909,5.095549348732096,0.058561139576005665,99.61608695652174,FALSE
Mild_D_00136,MildDemented,63.129012345679016,65.99998193237572,5.4958981442864205,0.042335711044859024,66.39411157024793,FALSE
Mild_D_00137,MildDemented,53.37357894736842,69.50845209364321,4.729261999045724,0.0414090202863684,62.20652173913044,FALSE
Mild_D_00138,MildDemented,109.60534210526316,69.36929290239091,5.133840492442015,0.04649208726961673,137.05347826086955,FALSE
Mild_D_00139,MildDemented,82.7403086419753,88.5384566227541,5.760317630360314,0.05698362855926244,76.57334710743801,FALSE
Mild_D_00140,MildDemented,54.30692105263158,65.79138349033796,4.942420213655875,0.040848495266113324,90.77434782608695,FALSE
Mild_D_00141,MildDemented,113.01315789473684,82.70267090147831,4.505473714884851,0.041906232004581545,111.1191304347826,FALSE
Mild_D_00142,MildDemented,73.92105263157895,35.232008905589616,4.400022433665882,0.021373982086181628,106.65,FALSE
Mild_D_00143,MildDemented,97.85773684210527,74.39461018347902,5.380591657375926,0.050959848726433686,162.82217391304349,FALSE
Mild_D_00144,MildDemented,63.54296296296296,62.7542852295972,5.813240939169363,0.04898524942516881,104.46694214876032,FALSE
Mild_D_00145,MildDemented,108.5715,67.60862015548717,4.7816912041380295,0.03835680612506868,121.79826086956521,FALSE
Mild_D_00146,MildDemented,55.431,66.5576534967993,5.1768019130114515,0.04337535119788089,83.66652173913043,FALSE
Mild_D_00147,MildDemented,72.35528947368421,99.24405964415728,4.198002286127468,0.05888469872970179,93.00739130434782,FALSE
Mild_D_00148,MildDemented,56.86247368421053,71.43168125217595,5.187968841719398,0.049409822671005306,83.0104347826087,FALSE
Mild_D_00149,MildDemented,61.47952631578947,80.25240315658593,4.769905831957321,0.045579696523157555,86.32,FALSE
Mild_D_00150,MildDemented,62.972842105263155,60.764135018561866,5.24917476826853,0.04138204619031711,112.36739130434782,FALSE
Mild_D_00151,MildDemented,65.35536842105263,78.05902272687503,5.3258696715504374,0.05348721675258668,96.27173913043478,FALSE
Mild_D_00152,MildDemented,78.86639473684211,91.43248050741553,5.127984083100941,0.053021419715608996,185.99347826086955,FALSE
Mild_D_00153,MildDemented,130.79773684210525,88.83134691581637,4.466207715339091,0.0502012519803917,202.56130434782608,FALSE
Mild_D_00154,MildDemented,81.73203703703703,86.60476556213696,5.858704308505765,0.06026386570901815,74.76188016528926,FALSE
Mild_D_00155,MildDemented,81.88023684210526,84.47653862368321,5.351331924385546,0.04891648660788911,176.33869565217393,FALSE
Mild_D_00156,MildDemented,77.15278947368421,80.26379745372455,5.608678807471975,0.052004045783817905,144.47347826086957,FALSE
Mild_D_00157,MildDemented,55.05123684210526,67.02558177015786,5.197030445993466,0.052125969452209514,95.84347826086956,FALSE
Mild_D_00158,MildDemented,70.56628947368421,78.66263290935534,5.656461067510913,0.05120659486692155,80.5891304347826,FALSE
Mild_D_00159,MildDemented,60.7916052631579,71.4522060950128,5.461351755526418,0.052655935210608844,67.29739130434783,FALSE
Mild_D_00160,MildDemented,57.6465,72.5058306973889,4.5918392314743155,0.0368813974570828,135.52478260869566,FALSE
Mild_D_00161,MildDemented,88.12176315789473,105.20896619808703,4.499261080043197,0.05242000423177575,173.18565217391304,FALSE
Mild_D_00162,MildDemented,65.60215789473685,74.12297062510959,5.354952334444041,0.044918124034155675,123.1095652173913,FALSE
Mild_D_00163,MildDemented,43.5835,59.42908845057099,4.5599175693072045,0.042611447829863355,46.329565217391306,FALSE
Mild_D_00164,MildDemented,68.19771052631579,81.62728671751606,5.153127952193145,0.050897649813697425,126.93652173913044,FALSE
Mild_D_00165,MildDemented,93.13805263157894,64.92150802799338,5.291467632022466,0.048748140639166916,158.19,FALSE
Mild_D_00166,MildDemented,59.43971052631579,64.57687093624315,5.08766571844837,0.03899379531886748,76.80304347826088,FALSE
Mild_D_00167,MildDemented,91.61381578947369,89.8134765627178,5.255151107879679,0.05909409992668778,158.31173913043477,FALSE
Mild_D_00168,MildDemented,86.79489473684211,90.71262249102627,5.486142684453177,0.05864432168069772,176.04217391304348,FALSE
Mild_D_00169,MildDemented,90.76793209876543,92.72648550239042,5.73475254027565,0.05185003334984892,127.83832644628099,FALSE
Mild_D_00170,MildDemented,76.30697530864198,79.66681017025279,6.0159932535434715,0.06044411334023717,134.35743801652893,FALSE
Mild_D_00171,MildDemented,87.87113157894737,80.8901008730107,5.347868208103665,0.04423005550027768,158.47782608695653,FALSE
Mild_D_00172,MildDemented,86.92255263157895,101.8206569715382,4.488706782939855,0.05081089653560124,137.89260869565217,FALSE
Mild_D_00173,MildDemented,105.37052631578948,72.31836685056928,4.948819852543178,0.043339645896572035,114.31086956521739,FALSE
Mild_D_00174,MildDemented,67.88826315789474,78.74779421561905,5.286978647413943,0.05178365751063888,142.5304347826087,FALSE
Mild_D_00175,MildDemented,84.07531578947368,92.19013882163813,5.393413890252866,0.05854558767994465,166.43608695652173,FALSE
Mild_D_00176,MildDemented,41.36784210526316,63.525161261017104,4.212468973556122,0.05046581117671138,30.955652173913045,FALSE
Mild_D_00177,MildDemented,116.32313157894737,83.6657943165202,5.104290501619339,0.052396649528411866,196.70304347826087,FALSE
Mild_D_00178,MildDemented,76.5828947368421,60.91884352877733,5.489018642860052,0.04012473337781303,126.75739130434782,FALSE
Mild_D_00179,MildDemented,70.06844736842105,66.32076259965548,5.43734610074672,0.041256122778605936,131.0882608695652,FALSE
Mild_D_00180,MildDemented,64.90671052631579,71.11089861854691,5.241235793124858,0.0509154637541261,121.12652173913044,FALSE
Mild_D_00181,MildDemented,74.97331578947369,82.8759921655638,5.347481038712526,0.049834029174556996,157.9813043478261,FALSE
Mild_D_00182,MildDemented,59.47178947368421,72.17257602775445,5.229410793671146,0.0467988918874408,130.62869565217392,FALSE
Mild_D_00183,MildDemented,79.67965789473685,80.77896766967068,5.449873052802013,0.04739800173084324,156.60565217391306,FALSE
Mild_D_00184,MildDemented,70.09892105263158,79.61479913270607,5.364744771435588,0.05452016882134197,157.69086956521738,FALSE
Mild_D_00185,MildDemented,75.57631578947368,96.47970971363146,4.5101313774376655,0.053806523049112064,111.92478260869565,FALSE
Mild_D_00186,MildDemented,75.85934210526315,83.83583946329006,5.445712013658281,0.05317145854197014,169.47260869565218,FALSE
Mild_D_00187,MildDemented,45.0191052631579,58.67637831215407,4.694357227608652,0.039679119886053583,106.36652173913043,FALSE
Mild_D_00188,MildDemented,92.02682098765432,93.68098672869422,5.494934309985833,0.04520271069562366,208.6012396694215,FALSE
Mild_D_00189,MildDemented,68.89178947368421,77.45631417948745,5.216140025059088,0.046979545558310895,83.20434782608696,FALSE
Mild_D_00190,MildDemented,45.40373684210526,55.88888409141285,4.68655730526915,0.0333571971983173,56.73173913043478,FALSE
Mild_D_00191,MildDemented,66.02794736842105,78.130333135004,5.358235589799414,0.05420793407881851,105.48130434782608,FALSE
Mild_D_00192,MildDemented,95.10678947368422,79.09048925594753,5.626910243356747,0.053663088988588646,153.99347826086955,FALSE
Mild_D_00193,MildDemented,79.26253086419753,78.8353403770172,6.002820205560936,0.058597488726637496,135.29287190082644,FALSE
Mild_D_00194,MildDemented,77.94981578947369,82.40119430961106,5.512055496570852,0.055369863555391835,148.43826086956523,FALSE
Mild_D_00195,MildDemented,73.4063947368421,83.25399327329256,5.105682498062308,0.04595027528367695,145.23565217391305,FALSE
Mild_D_00196,MildDemented,67.79231578947369,83.21370379239013,5.2091919740021435,0.053612114612896694,146.27652173913043,FALSE
Mild_D_00197,MildDemented,80.88381578947369,96.90811302285417,5.2457134595087505,0.06630362142924766,130.78434782608696,FALSE
Mild_D_00198,MildDemented,63.89057894736842,71.50729499540279,5.272022277959985,0.04719185575848927,128.2826086956522,FALSE
Mild_D_00199,MildDemented,63.22373684210526,78.2962521435108,5.37982385386221,0.056575766829802004,117.48869565217392,FALSE
Mild_D_00200,MildDemented,70.1918947368421,83.56730516296099,5.354475177250868,0.05591603461424019,133.29695652173913,FALSE
Mild_D_00201,MildDemented,89.63542105263159,98.32343099277576,5.312818533089275,0.052109009351936894,173.65217391304347,FALSE
Mild_D_00202,MildDemented,42.12921052631579,41.73467874445719,4.827784946508508,0.02665699905730175,82.28086956521739,FALSE
Mild_D_00203,MildDemented,66.74934210526315,81.93623989091708,5.169338857990484,0.04908184469111599,154.44173913043477,FALSE
Mild_D_00204,MildDemented,81.59179012345679,80.44349082771423,6.037591812178534,0.06254317329228222,143.7577479338843,FALSE
Mild_D_00205,MildDemented,49.53347368421053,68.814388684626,4.742709654541523,0.04896361212216238,74.20260869565217,FALSE
Mild_D_00206,MildDemented,66.70847368421053,86.04787536315156,4.814998577789731,0.052221933368558904,78.29565217391304,FALSE
Mild_D_00207,MildDemented,85.80327160493827,84.34351608360885,6.073960897123295,0.06076248737536501,163.22572314049586,FALSE
Mild_D_00208,MildDemented,70.88842105263159,75.74328750965383,5.428426709079285,0.05255736843307006,131.55608695652174,FALSE
Mild_D_00209,MildDemented,104.95481578947368,62.42060502807811,5.331882410768748,0.042090069997410565,164.33695652173913,FALSE
Mild_D_00210,MildDemented,63.87918421052632,77.49509158220594,5.316772503646283,0.05187605066593765,138.1804347826087,FALSE
Mild_D_00211,MildDemented,45.339447368421055,55.89976755162921,4.916039847000465,0.03796524802558648,49.167391304347824,FALSE
Mild_D_00212,MildDemented,70.35442105263158,82.78767240058707,5.214072155265533,0.047746684734058714,113.1804347826087,FALSE
Mild_D_00213,MildDemented,80.93497368421053,85.09869476393644,5.069305111541717,0.05203878303178899,78.12173913043478,FALSE
Mild_D_00214,MildDemented,62.56778947368421,74.66519293597389,5.29639393960825,0.0492771631951781,154.58434782608697,FALSE
Mild_D_00215,MildDemented,43.65718421052632,59.73988201905221,4.393456821691877,0.036386227393920806,47.49130434782609,FALSE
Mild_D_00216,MildDemented,85.07102631578947,91.09960934978544,5.452361215965445,0.06017771680606577,172.26565217391305,FALSE
Mild_D_00217,MildDemented,78.68783950617284,79.91796272242328,6.0743794904694965,0.0664571881162922,129.89979338842974,FALSE
Mild_D_00218,MildDemented,69.37428947368421,85.85330565330852,5.0183562363643235,0.04674408883946576,111.40391304347825,FALSE
Mild_D_00219,MildDemented,66.46323684210526,78.66646089359081,5.037213118004334,0.045584248021235105,155.62391304347827,FALSE
Mild_D_00220,MildDemented,75.61381578947369,82.75787158406118,5.451081139514882,0.050177676365272504,148.63652173913044,FALSE
Mild_D_00221,MildDemented,84.54794736842105,99.59569144135423,4.976471602187086,0.05047198958462547,104.59478260869565,FALSE
Mild_D_00222,MildDemented,75.81274691358024,83.46783459267569,5.783793658195773,0.06190615723128771,57.107438016528924,FALSE
Mild_D_00223,MildDemented,61.990736842105264,72.8209413090855,5.294990060121304,0.051198939211414475,121.59565217391304,FALSE
Mild_D_00224,MildDemented,83.89552469135802,85.06041414221828,5.965753580103449,0.05958702393217856,119.04648760330579,FALSE
Mild_D_00225,MildDemented,117.90815789473685,85.28447990341573,4.9798600478584305,0.05087596248302665,166.86652173913043,FALSE
Mild_D_00226,MildDemented,63.84865789473684,80.64875445763049,5.017607334186291,0.0506495915196293,121.12826086956522,FALSE
Mild_D_00227,MildDemented,65.48642105263158,65.02924544372793,5.30650254486823,0.0420457058533754,126.29391304347826,FALSE
Mild_D_00228,MildDemented,78.32594736842105,86.27688090888341,5.4312869948988185,0.04721713506043248,152.3217391304348,FALSE
